1.94187e-1; 4.97889e-2
1.97782e-1; 3.97531e-2
2.01378e-1; 3.27111e-2
2.04973e-1; 2.71562e-2
2.08569e-1; 2.25846e-2
2.12164e-1; 1.89498e-2
2.15760e-1; 1.59282e-2
2.19355e-1; 1.34359e-2
2.22951e-1; 1.13537e-2
2.26546e-1; 9.61124e-3
2.30142e-1; 8.15061e-3
2.33737e-1; 6.93650e-3
2.37333e-1; 5.90324e-3
2.40928e-1; 5.02390e-3
2.44524e-1; 4.29073e-3
2.48119e-1; 3.67105e-3
2.51715e-1; 3.14087e-3
2.55310e-1; 2.68726e-3
2.58906e-1; 2.30732e-3
2.62501e-1; 1.97760e-3
2.66097e-1; 1.70403e-3
2.69692e-1; 1.46570e-3
2.73288e-1; 1.26519e-3
2.76883e-1; 1.09017e-3
2.80479e-1; 9.42695e-4
2.84074e-1; 8.13729e-4
2.87670e-1; 7.06151e-4
2.91265e-1; 6.10627e-4
2.94861e-1; 5.30840e-4
2.98456e-1; 4.62297e-4
3.02052e-1; 4.01891e-4
3.05647e-1; 3.49998e-4
3.09243e-1; 3.04266e-4
3.12838e-1; 2.66391e-4
3.16434e-1; 2.32818e-4
3.20029e-1; 2.03476e-4
3.23625e-1; 1.78148e-4
3.27220e-1; 1.56249e-4
3.30816e-1; 1.37529e-4
3.34411e-1; 1.23216e-4
3.38006e-1; 1.08839e-4
3.41602e-1; 9.49532e-5
3.45197e-1; 8.24001e-5
3.48793e-1; 7.22710e-5
3.52388e-1; 6.38381e-5
3.55984e-1; 5.62893e-5
3.59579e-1; 4.98093e-5
3.63175e-1; 4.40754e-5
3.66770e-1; 3.91400e-5
3.70366e-1; 3.46958e-5
3.73961e-1; 3.07561e-5
3.77557e-1; 2.73122e-5
3.81152e-1; 2.42969e-5
3.84748e-1; 2.16145e-5
3.88343e-1; 1.92283e-5
3.91939e-1; 1.71662e-5
3.95534e-1; 1.52982e-5
3.99130e-1; 1.36334e-5
4.02725e-1; 1.22146e-5
4.06321e-1; 1.08853e-5
4.09916e-1; 9.76980e-6
4.13512e-1; 8.72208e-6
4.17107e-1; 7.82823e-6
4.20703e-1; 7.01354e-6
4.24298e-1; 6.30595e-6
4.27894e-1; 5.64969e-6
4.31489e-1; 5.07970e-6
4.35085e-1; 4.56721e-6
4.38680e-1; 4.10643e-6
4.42276e-1; 3.69214e-6
4.45871e-1; 3.32553e-6
4.49467e-1; 2.99533e-6
4.53062e-1; 2.70270e-6
4.56658e-1; 2.43865e-6
4.60253e-1; 2.20041e-6
4.63849e-1; 1.99249e-6
4.67444e-1; 1.79147e-6
4.71040e-1; 1.62507e-6
4.74635e-1; 1.47151e-6
4.75398e-1; 1.01006e-6
4.78884e-1; 1.21213e-6
4.82480e-1; 1.12457e-6
4.86075e-1; 1.04538e-6
4.89507e-1; 9.81743e-7
